"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US36061023000","Census Tract 230, New York County, New York","8106","7808","774","6100","46","102","13","773","298","261","69","8","6","0","43","31","21","9","64","0","0","2","0","3","5","35","17","3","0","6","2","0","0","0","1","0","3","0","2","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061023100","Census Tract 231, New York County, New York","5865","5556","1262","3048","51","180","1","1014","309","292","69","10","26","0","69","25","8","2","45","4","0","16","2","14","2","13","7","0","1","1","0","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061023200","Census Tract 232, New York County, New York","7980","7632","734","5543","97","64","1","1193","348","318","78","3","12","0","53","38","10","7","87","0","0","7","0","12","11","28","15","5","0","3","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US36061023300","Census Tract 233, New York County, New York","6527","6046","1593","2270","67","198","7","1911","481","428","50","16","24","2","173","18","13","5","78","2","0","12","3","15","17","41","19","5","0","9","0","0","2","1","1","1","0","0","1","0","0","0","0","2","0","0","9","1","0","6","0","1","0","0","0","0","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0"
"1400000US36061023400","Census Tract 234, New York County, New York","4465","4275","603","3098","29","62","0","483","190","160","51","6","11","0","29","16","6","2","32","0","0","2","0","3","2","27","8","2","0","12","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US36061023501","Census Tract 235.01, New York County, New York","6004","5691","1108","3045","52","105","0","1381","313","288","73","3","14","1","67","20","11","12","64","1","0","13","1","6","2","24","16","0","0","0","0","1","0","0","0","2","0","4","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061023502","Census Tract 235.02, New York County, New York","1819","1754","178","1393","14","15","0","154","65","53","17","3","0","0","3","14","4","0","10","0","0","0","0","2","0","10","3","1","0","2","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061023600","Census Tract 236, New York County, New York","6404","6255","219","5523","44","32","5","432","149","135","33","0","1","0","7","50","8","1","31","0","0","0","0","2","2","13","7","1","0","2","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061023700","Census Tract 237, New York County, New York","6811","6420","1633","2495","77","99","6","2110","391","358","72","15","21","0","86","29","8","2","88","1","0","24","0","6","6","31","9","1","0","12","0","0","1","0","2","0","0","0","0","0","3","1","0","2","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061023801","Census Tract 238.01, New York County, New York","9723","9257","4897","1997","23","1906","48","386","466","419","120","12","106","9","54","35","14","1","37","6","0","1","6","15","3","33","14","5","0","4","0","0","0","0","1","1","4","0","0","0","4","0","0","0","0","0","13","5","0","6","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0"
"1400000US36061023802","Census Tract 238.02, New York County, New York","1938","1861","1055","485","3","219","2","97","77","76","12","2","27","0","13","5","7","0","5","0","0","0","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061023900","Census Tract 239, New York County, New York","2371","2243","454","1092","25","41","2","629","128","118","22","3","7","0","28","9","3","1","29","0","0","7","0","5","4","7","3","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US36061024000","Census Tract 240, New York County, New York","1648","1585","430","981","22","35","2","115","63","59","16","2","3","1","5","15","4","3","7","0","0","1","0","1","1","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061024100","Census Tract 241, New York County, New York","7642","7126","2113","2534","78","162","0","2239","516","466","115","7","30","0","139","28","10","1","80","7","0","22","1","9","17","47","24","6","0","11","0","0","2","0","3","0","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061024200","Census Tract 242, New York County, New York","3396","3260","433","1977","31","43","2","774","136","133","22","3","2","0","56","5","2","1","32","0","0","8","0","1","1","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061024301","Census Tract 243.01, New York County, New York","3946","3715","915","1624","76","47","3","1050","231","192","22","12","10","0","59","16","2","3","45","0","0","9","0","4","10","37","16","4","2","8","1","0","1","0","1","0","0","0","3","0","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061024302","Census Tract 243.02, New York County, New York","7370","7031","874","4504","50","144","0","1459","339","287","38","2","8","4","69","36","9","0","87","1","1","20","0","5","7","51","30","4","0","2","7","0","1","0","1","1","1","0","2","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061024500","Census Tract 245, New York County, New York","14934","13701","3666","2600","273","328","11","6823","1233","1128","172","23","33","7","448","29","15","4","229","1","8","79","1","26","53","100","28","3","0","38","0","1","2","0","4","1","0","0","3","0","1","4","0","12","3","0","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0"
"1400000US36061024700","Census Tract 247, New York County, New York","7074","6484","2206","1295","135","152","1","2695","590","530","105","16","26","0","197","23","12","0","89","2","1","18","6","10","25","58","15","3","0","20","0","3","2","0","5","0","3","0","3","0","1","1","0","1","0","1","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061024900","Census Tract 249, New York County, New York","1101","1020","235","276","30","18","0","461","81","71","14","5","2","0","7","3","0","0","19","0","0","11","0","2","8","10","1","0","0","0","0","1","0","0","2","1","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061025100","Census Tract 251, New York County, New York","2526","2340","693","485","37","97","1","1027","186","165","11","5","9","1","57","5","0","1","45","1","0","20","0","8","2","13","3","0","0","2","0","0","1","0","0","2","0","0","1","0","0","4","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"1400000US36061025300","Census Tract 253, New York County, New York","11236","10369","3628","1243","186","404","21","4887","867","779","126","19","30","0","331","20","6","2","126","9","0","59","0","29","22","80","17","4","0","16","2","0","8","0","1","3","0","0","6","0","2","0","0","21","0","0","7","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US36061025500","Census Tract 255, New York County, New York","5771","5379","2786","616","49","779","1","1148","392","356","112","11","51","1","87","4","15","1","34","2","1","16","1","18","2","35","7","9","0","11","1","0","0","0","0","0","0","0","0","0","1","1","0","1","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061025700","Census Tract 257, New York County, New York","3876","3696","1083","2185","24","139","0","265","180","152","50","4","36","0","12","11","5","1","23","2","0","0","0","5","3","21","7","6","0","0","0","0","0","1","4","2","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","3","3","0","0","0","0","0","0","0"
"1400000US36061025900","Census Tract 259, New York County, New York","3496","3324","725","1821","28","204","0","546","172","147","41","0","13","0","20","19","8","9","31","0","0","0","0","3","3","18","9","1","0","0","0","0","0","0","1","0","1","0","2","3","0","1","0","0","0","0","7","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061026100","Census Tract 261, New York County, New York","12087","11002","2712","1598","244","104","7","6337","1085","1034","127","10","14","10","462","14","2","2","221","9","2","83","3","34","41","49","5","0","0","15","0","0","1","0","9","3","0","0","2","0","0","1","1","7","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"1400000US36061026300","Census Tract 263, New York County, New York","8729","8036","2698","934","156","174","15","4059","693","618","106","12","14","0","279","5","3","1","100","4","7","51","1","8","27","72","22","8","0","25","0","0","1","0","0","1","0","0","3","0","1","4","0","7","0","0","3","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061026500","Census Tract 265, New York County, New York","7021","6481","3485","582","68","222","2","2122","540","478","94","19","37","2","209","6","5","0","62","3","0","13","0","18","10","59","19","10","0","19","1","0","1","0","1","0","1","0","0","0","3","0","1","3","0","0","3","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061026700","Census Tract 267, New York County, New York","2173","2088","1603","85","9","28","0","363","85","84","17","0","8","0","28","0","0","0","16","0","0","7","0","8","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061026900","Census Tract 269, New York County, New York","8428","7773","2591","941","141","123","4","3973","655","599","92","14","2","2","238","13","1","8","96","7","0","62","0","27","37","53","10","2","0","26","0","1","3","1","0","1","0","0","1","0","0","5","0","3","0","0","3","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061027100","Census Tract 271, New York County, New York","8196","7613","3729","697","85","181","9","2912","583","540","103","24","25","2","211","6","2","0","86","0","0","18","0","20","43","35","15","2","0","12","2","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0"
"1400000US36061027300","Census Tract 273, New York County, New York","6370","6092","4694","347","21","307","1","722","278","248","67","20","61","3","49","0","9","0","19","2","1","8","0","7","2","24","13","4","0","3","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061027500","Census Tract 275, New York County, New York","2846","2731","2229","189","9","157","0","147","115","104","29","8","50","0","6","2","2","0","3","0","0","0","0","2","2","10","3","1","0","2","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061027700","Census Tract 277, New York County, New York","7086","6521","1974","984","122","117","6","3318","565","534","80","3","17","5","207","8","8","0","128","2","0","36","2","12","26","29","14","1","2","5","0","0","2","0","0","0","0","0","3","0","0","2","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061027900","Census Tract 279, New York County, New York","10292","9411","3819","1123","178","205","4","4082","881","804","146","20","37","0","308","12","4","5","150","4","0","52","0","32","34","71","25","9","0","18","0","0","3","1","8","5","0","0","0","0","0","1","0","1","0","0","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","1","1"
"1400000US36061028100","Census Tract 281, New York County, New York","2867","2758","2344","210","6","117","1","80","109","99","24","5","30","0","29","2","2","1","1","1","0","0","0","4","0","9","2","2","0","1","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061028300","Census Tract 283, New York County, New York","7627","7036","2837","957","90","312","4","2836","591","507","77","17","28","2","203","13","5","2","106","1","2","20","2","16","13","82","27","9","0","24","0","0","9","2","1","3","0","0","0","0","1","1","0","5","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061028500","Census Tract 285, New York County, New York","7216","6613","2010","832","87","194","5","3485","603","549","109","5","6","0","242","4","5","0","115","1","0","29","0","13","20","53","20","2","0","13","2","0","2","1","0","0","0","0","0","0","1","4","0","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061028700","Census Tract 287, New York County, New York","4035","3736","1877","353","41","98","0","1367","299","250","64","6","18","1","82","2","5","1","42","0","0","8","0","11","10","41","14","1","0","20","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","1","8","2","0","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US36061029100","Census Tract 291, New York County, New York","11288","10310","2850","1354","230","141","12","5723","978","870","143","20","27","4","347","13","10","0","176","10","0","57","0","18","45","96","12","3","0","28","2","1","6","1","3","13","0","0","1","0","0","7","0","6","12","1","12","1","0","6","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061029300","Census Tract 293, New York County, New York","9033","8417","2616","1051","203","159","5","4383","616","573","94","5","18","2","238","4","1","6","100","4","0","58","0","14","29","42","4","0","2","4","0","0","0","1","4","3","2","0","4","0","0","0","0","16","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061029500","Census Tract 295, New York County, New York","6941","6470","3591","616","67","256","1","1939","471","418","107","21","33","1","141","6","4","0","54","1","8","12","3","20","7","51","19","8","0","10","2","0","0","0","4","5","1","0","0","0","0","0","0","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US36061029700","Census Tract 297, New York County, New York","161","156","77","41","2","0","0","36","5","5","1","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061029900","Census Tract 299, New York County, New York","3834","3545","879","1185","44","26","5","1406","289","261","25","1","3","0","98","20","3","0","67","6","0","27","0","6","5","27","5","1","0","5","0","1","5","0","0","0","0","0","5","0","0","3","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061030300","Census Tract 303, New York County, New York","3753","3473","1886","348","28","137","0","1074","280","241","65","7","28","2","88","6","3","0","28","0","2","1","0","7","4","36","22","2","0","0","0","0","2","0","3","0","0","0","1","0","0","0","0","5","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061030700","Census Tract 307, New York County, New York","3434","3250","2342","337","19","140","6","406","184","169","51","7","35","1","31","1","3","2","22","1","0","1","0","6","8","11","6","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061030900","Census Tract 309, New York County, New York","8463","7941","2114","2581","91","108","8","3039","522","456","81","8","4","1","179","24","8","1","111","0","0","18","0","12","9","62","34","7","3","6","0","0","1","0","0","3","0","0","1","0","2","1","0","1","3","0","4","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061031100","Census Tract 311, New York County, New York","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061031703","Census Tract 317.03, New York County, New York","7709","7440","5979","187","4","1139","7","124","269","252","37","9","164","2","15","1","4","0","3","0","1","1","3","11","1","16","5","3","0","1","1","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061031704","Census Tract 317.04, New York County, New York","5677","5452","3731","176","8","1443","1","93","225","206","25","18","122","1","16","4","4","0","6","1","0","1","4","3","1","17","11","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36061031900","Census Tract 319, New York County, New York","11","11","4","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063020100","Census Tract 201, Niagara County, New York","3619","3556","3197","261","49","30","6","13","63","59","35","15","5","0","2","1","0","0","1","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063020200","Census Tract 202, Niagara County, New York","2262","2157","285","1822","12","13","0","25","105","101","70","4","0","0","6","11","5","1","4","0","0","0","0","0","0","4","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063020300","Census Tract 203, Niagara County, New York","2224","2127","1712","338","35","20","0","22","97","90","58","14","9","1","1","5","0","0","0","1","0","0","0","1","0","7","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063020400","Census Tract 204, Niagara County, New York","1563","1465","643","763","35","3","0","21","98","93","66","18","0","0","0","5","1","0","3","0","0","0","0","0","0","5","1","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063020500","Census Tract 205, Niagara County, New York","2274","2173","1264","816","68","17","0","8","101","94","60","14","1","0","1","12","2","1","3","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063020600","Census Tract 206, Niagara County, New York","1439","1376","521","807","33","0","0","15","63","54","24","10","1","0","1","14","1","0","0","3","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063020700","Census Tract 207, Niagara County, New York","2775","2647","1576","992","36","13","3","27","128","119","70","11","3","2","2","21","1","2","5","1","0","0","0","1","0","9","4","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063020900","Census Tract 209, Niagara County, New York","2451","2323","1281","905","81","21","0","35","128","115","60","33","1","3","4","7","2","0","0","0","0","5","0","0","0","13","9","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063021000","Census Tract 210, Niagara County, New York","2837","2720","2107","502","41","51","0","19","117","110","70","19","3","0","2","6","0","0","8","2","0","0","0","0","0","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063021100","Census Tract 211, Niagara County, New York","1591","1487","845","466","71","92","0","13","104","95","39","29","3","0","2","6","1","1","7","5","0","1","0","1","0","9","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063021200","Census Tract 212, Niagara County, New York","2462","2317","1337","824","73","44","0","39","145","133","75","21","1","0","9","17","0","0","7","0","1","0","0","2","0","12","8","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063021300","Census Tract 213, Niagara County, New York","2071","1958","1287","535","70","38","0","28","113","105","54","31","3","0","8","4","0","1","1","0","1","0","2","0","0","8","3","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063021400","Census Tract 214, Niagara County, New York","1974","1900","1528","293","43","12","2","22","74","67","38","20","0","0","4","1","0","0","2","0","0","0","0","2","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063021700","Census Tract 217, Niagara County, New York","3502","3286","2297","859","80","9","3","38","216","189","134","23","11","0","9","8","1","0","2","1","0","0","0","0","0","27","23","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022000","Census Tract 220, Niagara County, New York","3495","3418","3093","167","63","71","0","24","77","75","35","30","5","0","2","0","0","1","0","0","0","0","0","2","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022100","Census Tract 221, Niagara County, New York","2480","2401","2245","60","35","45","1","15","79","75","24","29","12","0","3","1","0","5","0","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022200","Census Tract 222, Niagara County, New York","3805","3732","3519","112","47","34","0","20","73","70","42","15","9","1","2","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US36063022300","Census Tract 223, Niagara County, New York","2524","2467","2299","102","27","27","0","12","57","55","20","24","1","0","3","3","0","0","0","0","0","1","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022401","Census Tract 224.01, Niagara County, New York","1897","1857","1765","46","36","8","0","2","40","37","24","12","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022500","Census Tract 225, Niagara County, New York","2948","2875","2593","165","42","61","0","14","73","69","34","13","7","0","5","7","0","0","0","0","0","0","0","1","2","4","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022601","Census Tract 226.01, Niagara County, New York","2338","2297","2168","57","63","8","0","1","41","37","11","17","6","0","2","0","0","0","0","1","0","0","0","0","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022602","Census Tract 226.02, Niagara County, New York","6040","5940","5527","226","94","66","0","27","100","94","25","48","3","0","12","0","2","0","4","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022702","Census Tract 227.02, Niagara County, New York","6397","6350","6246","41","13","36","0","14","47","47","16","18","6","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022711","Census Tract 227.11, Niagara County, New York","9876","9780","9409","190","42","114","2","23","96","90","23","30","24","3","2","3","0","0","2","1","0","0","0","2","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022712","Census Tract 227.12, Niagara County, New York","8241","8190","7751","205","58","149","0","27","51","48","20","10","8","2","1","0","0","0","0","1","0","0","0","6","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022803","Census Tract 228.03, Niagara County, New York","3644","3618","3562","20","7","20","5","4","26","25","3","6","9","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022804","Census Tract 228.04, Niagara County, New York","3271","3230","3172","27","12","13","2","4","41","40","14","17","4","3","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36063022901","Census Tract 229.01, Niagara County, New York","2341","2312","2280","17","2","10","0","3","29","29","5","11","7","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
